14535.0 7435.3
14535.1 7415.98157131
14535.2 7396.66314262
14535.300000000001 7377.34471393
14535.400000000001 7358.02628524
14535.500000000002 7338.70785655
14535.600000000002 7319.38942786
14535.700000000003 7300.07099917
14535.800000000003 7280.75257048
14535.900000000003 7261.4341418
14536.000000000004 7242.11571311
14536.100000000004 7222.79728442
14536.200000000004 7203.47885573
14536.300000000005 7184.16042704
14536.400000000005 7164.84199835
14536.500000000005 7145.52356966
14536.600000000006 7126.20514097
14536.700000000006 7106.88671228
14536.800000000007 7087.56828359
14536.900000000007 7068.2498549
14537.000000000007 7048.93142621
14537.100000000008 7029.61299752
14537.200000000008 7010.29456883
14537.300000000008 6990.97614014
14537.400000000009 6971.65771145
14537.50000000001 6952.33928277
14537.60000000001 6933.02085408
14537.70000000001 6913.70242539
14537.80000000001 6894.3839967
14537.90000000001 6875.06556801
14538.000000000011 6855.74713932
14538.100000000011 6836.42871063
14538.200000000012 6817.11028194
14538.300000000012 6797.79185325
14538.400000000012 6778.47342456
14538.500000000013 6759.15499587
14538.600000000013 6739.83656718
14538.700000000013 6720.51813849
14538.800000000014 6701.1997098
14538.900000000014 6681.88128111
14539.000000000015 6662.56285242
14539.100000000015 6643.24442373
14539.200000000015 6623.92599505
14539.300000000016 6604.60756636
14539.400000000016 6585.28913767
14539.500000000016 6565.97070898
14539.600000000017 6546.65228029
14539.700000000017 6527.3338516
14539.800000000017 6508.01542291
14539.900000000018 6488.69699422
14540.000000000018 6469.37856553
14540.100000000019 6450.06013684
14540.200000000019 6430.74170815
14540.30000000002 6411.42327946
14540.40000000002 6392.10485077
14540.50000000002 6372.78642208
14540.60000000002 6353.46799339
14540.70000000002 6334.1495647
14540.800000000021 6314.83113601
14540.900000000021 6295.51270733
14541.000000000022 6276.19427864
14541.100000000022 6256.87584995
14541.200000000023 6237.55742126
14541.300000000023 6218.23899257
14541.400000000023 6198.92056388
14541.500000000024 6179.60213519
14541.600000000024 6160.2837065
14541.700000000024 6140.96527781
14541.800000000025 6121.64684912
14541.900000000025 6102.32842043
14542.000000000025 6083.00999174
14542.100000000026 6063.69156305
14542.200000000026 6044.37313436
14542.300000000027 6025.05470567
14542.400000000027 6005.73627698
14542.500000000027 5986.4178483
14542.600000000028 5967.09941961
14542.700000000028 5947.78099092
14542.800000000028 5928.46256223
14542.900000000029 5909.14413354
14543.00000000003 5889.82570485
14543.10000000003 5870.50727616
14543.20000000003 5851.18884747
14543.30000000003 5831.87041878
14543.40000000003 5812.55199009
14543.500000000031 5793.2335614
14543.600000000031 5773.91513271
14543.700000000032 5754.59670402
14543.800000000032 5735.27827533
14543.900000000032 5715.95984664
14544.000000000033 5696.64141795
14544.100000000033 5677.32298926
14544.200000000033 5658.00456058
14544.300000000034 5638.68613189
14544.400000000034 5619.3677032
14544.500000000035 5600.04927451
14544.600000000035 5580.73084582
14544.700000000035 5561.41241713
14544.800000000036 5542.09398844
14544.900000000036 5522.77555975
14545.000000000036 5503.45713106
14545.100000000037 5484.13870237
14545.200000000037 5464.82027368
14545.300000000037 5445.50184499
14545.400000000038 5426.1834163
14545.500000000038 5406.86498761
14545.600000000039 5387.54655892
14545.700000000039 5368.22813023
14545.80000000004 5348.90970154
14545.90000000004 5329.59127286
14546.00000000004 5310.27284417
14546.10000000004 5290.95441548
14546.20000000004 5271.63598679
14546.300000000041 5252.3175581
14546.400000000041 5232.99912941
14546.500000000042 5213.68070072
14546.600000000042 5194.36227203
14546.700000000043 5175.04384334
14546.800000000043 5155.72541465
14546.900000000043 5136.40698596
14547.000000000044 5117.08855727
14547.100000000044 5097.77012858
14547.200000000044 5078.45169989
14547.300000000045 5059.1332712
14547.400000000045 5039.81484251
14547.500000000045 5020.49641383
14547.600000000046 5001.17798514
14547.700000000046 4981.85955645
14547.800000000047 4962.54112776
14547.900000000047 4943.22269907
14548.000000000047 4923.90427038
14548.100000000048 4904.58584169
14548.200000000048 4885.267413
14548.300000000048 4865.94898431
14548.400000000049 4846.63055562
14548.50000000005 4827.31212693
14548.60000000005 4807.99369824
14548.70000000005 4788.67526955
14548.80000000005 4769.35684086
14548.90000000005 4750.03841217
14549.000000000051 4730.71998348
14549.100000000051 4711.40155479
14549.200000000052 4692.08312611
14549.300000000052 4672.76469742
14549.400000000052 4653.44626873
14549.500000000053 4634.12784004
14549.600000000053 4614.80941135
14549.700000000053 4595.49098266
14549.800000000054 4576.17255397
14549.900000000054 4556.85412528
14550.000000000055 4537.53569659
14550.100000000055 4518.2172679
14550.200000000055 4498.89883921
14550.300000000056 4479.58041052
14550.400000000056 4460.26198183
14550.500000000056 4440.94355314
14550.600000000057 4421.62512445
14550.700000000057 4402.30669576
14550.800000000057 4382.98826707
14550.900000000058 4363.66983839
14551.000000000058 4344.3514097
14551.100000000059 4325.03298101
14551.200000000059 4305.71455232
14551.30000000006 4286.39612363
14551.40000000006 4267.07769494
14551.50000000006 4247.75926625
14551.60000000006 4228.44083756
14551.70000000006 4209.12240887
14551.800000000061 4189.80398018
14551.900000000061 4170.48555149
14552.000000000062 4151.1671228
14552.100000000062 4131.84869411
14552.200000000063 4112.53026542
14552.300000000063 4093.21183673
14552.400000000063 4073.89340804
14552.500000000064 4054.57497936
14552.600000000064 4035.25655067
14552.700000000064 4015.93812198
14552.800000000065 3996.61969329
14552.900000000065 3977.3012646
14553.000000000065 3957.98283591
14553.100000000066 3938.66440722
14553.200000000066 3919.34597853
14553.300000000067 3900.02754984
14553.400000000067 3880.70912115
14553.500000000067 3861.39069246
14553.600000000068 3842.07226377
14553.700000000068 3822.75383508
14553.800000000068 3803.44264509
14553.900000000069 3784.15765449
14554.00000000007 3764.92600279
14554.10000000007 3745.78015206
14554.20000000007 3726.75560747
14554.30000000007 3707.88912062
14554.40000000007 3689.21729522
14554.500000000071 3670.77552624
14554.600000000071 3652.5972144
14554.700000000072 3634.71320612
14554.800000000072 3617.15141705
14554.900000000072 3599.9366037
14555.000000000073 3583.09025335
14555.100000000073 3566.63056703
14555.200000000073 3550.572515
14555.300000000074 3534.92794703
14555.400000000074 3519.70574338
14555.500000000075 3504.91199444
14555.600000000075 3490.55019968
14555.700000000075 3476.62147782
14555.800000000076 3463.12478225
14555.900000000076 3450.0571165
14556.000000000076 3437.41374617
14556.100000000077 3425.18840418
14556.200000000077 3413.37348718
14556.300000000077 3401.96024169
14556.400000000078 3390.93893875
14556.500000000078 3380.29903652
14556.600000000079 3370.02933052
14556.700000000079 3360.11809141
14556.80000000008 3350.55319057
14556.90000000008 3341.3222137
14557.00000000008 3332.41256299
14557.10000000008 3323.81154828
14557.20000000008 3315.50646793
14557.300000000081 3307.48467993
14557.400000000081 3299.73366399
14557.500000000082 3292.24107521
14557.600000000082 3284.99479
14557.700000000083 3277.98294498
14557.800000000083 3271.19396929
14557.900000000083 3264.61661118
14558.000000000084 3258.2399592
14558.100000000084 3252.05345866
14558.200000000084 3246.04692386
14558.300000000085 3240.21054654
14558.400000000085 3234.53490096
14558.500000000085 3229.01094607
14558.600000000086 3223.63002515
14558.700000000086 3218.38386317
14558.800000000087 3213.26456229
14558.900000000087 3208.26459574
14559.000000000087 3203.37680028
14559.100000000088 3198.59436762
14559.200000000088 3193.91083484
14559.300000000088 3189.32007405
14559.400000000089 3184.8162816
14559.50000000009 3180.39396671
14559.60000000009 3176.04793987
14559.70000000009 3171.7733011
14559.80000000009 3167.56542801
14559.90000000009 3163.41996397
14560.000000000091 3159.33280629
14560.100000000091 3155.30009451
14560.200000000092 3151.31819897
14560.300000000092 3147.38370954
14560.400000000092 3143.49342462
14560.500000000093 3139.64434047
14560.600000000093 3135.83364085
14560.700000000093 3132.05868701
14560.800000000094 3128.31700799
14560.900000000094 3124.60629139
14561.000000000095 3120.92437435
14561.100000000095 3117.26923507
14561.200000000095 3113.63898459
14561.300000000096 3110.03185897
14561.400000000096 3106.44621185
14561.500000000096 3102.88050735
14561.600000000097 3099.33331333
14561.700000000097 3095.803295
14561.800000000097 3092.28920883
14561.900000000098 3088.78989682
14562.000000000098 3085.30428108
14562.100000000099 3081.83135864
14562.200000000099 3078.37019668
14562.3000000001 3074.91992789
14562.4000000001 3071.4797462
14562.5000000001 3068.04890273
14562.6000000001 3064.62670196
14562.7000000001 3061.21249813
14562.800000000101 3057.80569195
14562.900000000101 3054.40572734
14563.000000000102 3051.01208856
14563.100000000102 3047.62429738
14563.200000000103 3044.2419105
14563.300000000103 3040.86451712
14563.400000000103 3037.49173668
14563.500000000104 3034.12321669
14563.600000000104 3030.7586308
14563.700000000104 3027.39767691
14563.800000000105 3024.04007543
14563.900000000105 3020.68556771
14564.000000000106 3017.33391451
14564.100000000106 3013.98489456
14564.200000000106 3010.63830333
14564.300000000107 3007.29395175
14564.400000000107 3003.9516651
14564.500000000107 3000.61128198
14564.600000000108 2997.27265327
14564.700000000108 2993.93564129
14564.800000000108 2990.60011889
14564.900000000109 2987.26596874
14565.00000000011 2983.9330825
14565.10000000011 2980.60136023
14565.20000000011 2977.27070972
14565.30000000011 2973.94104593
14565.40000000011 2970.61229041
14565.500000000111 2967.28437084
14565.600000000111 2963.95722054
14565.700000000112 2960.63077805
14565.800000000112 2957.30498674
14565.900000000112 2953.97979441
14566.000000000113 2950.65515299
14566.100000000113 2947.33101819
14566.200000000114 2944.00734922
14566.300000000114 2940.68410852
14566.400000000114 2937.36126152
14566.500000000115 2934.03877638
14566.600000000115 2930.71662379
